1Token.Trade,产品经理,20k-40k,30.0,证券/期货,"“时间自由,绩效奖,年终奖,17薪”",,,
上海百途归一智能科技有限公司,产品经理,12k-24k,18.0,移动互联网,“五险一金”,,,
CQASO,产品经理,15k-25k,20.0,产品设计,“公司发展大，团队氛围佳，助力成长”,,,
舟恩信息,产品经理,10k-16k,13.0,医疗健康,“骨骼动画 大型游戏平台”,,,
致维网络,产品经理,8k-10k,9.0,新零售,“五险一金”,,,
新潮传媒,产品经理(J10332),15k-30k,22.5,产品设计,“晋升空间大，平台好”,,,
骑象少年,产品经理,10k-20k,15.0,用户研究,"“额外年假,午餐补助,弹性工作,挑战性”",移动互联网,天使轮,15
圆通,产品经理,12k-24k,18.0,产品设计,“上市公司，平台大，大牛团队，健身房”,,,
比菜价,产品经理,8k-15k,11.5,电商,“餐补，P线M线双通道发展，带薪年假”,,,
叶檀财经,产品经理,10k-15k,12.5,电商,"“平台好,福利高,氛围佳,包吃午餐及晚餐”",,,
银科控股,产品经理,15k-25k,20.0,产品设计,“上市公司，福利好”,,,
天易科技,产品经理,10k-15k,12.5,用户研究,"“产品经理,产品分析,LBS,互联网金融”",,,
源蚁科技 RootAnt,产品经理,10k-20k,15.0,移动互联网,"“金融科技,氛围轻松,弹性工作,老板超好”",,,
Datatist,产品经理,10k-20k,15.0,产品设计,"“大数据公司,硅谷团队,股票期权,带薪假期”",,,
水象科技,产品经理,20k-25k,22.5,电商,“五险一金 带薪年假 节日福利 下午茶”,,,
联蔚科技,产品经理,20k-30k,25.0,电商,“福利待遇较好，公司发展前景较好”,,,
票牛网,产品经理,15k-28k,21.5,移动互联网,"“完美的福利,竞争力薪酬,工作氛围好,上升空间大”",,,
蓦然认知科技,产品经理,15k-20k,17.5,产品设计,"“带薪休假,五险一金,技术领先,氛围良好”",,,
顺网科技,产品经理（上海）,15k-20k,17.5,需求分析,"“上市公司,五险一金,发展平台好,福利完善”",,,
云势软件,产品经理,20k-35k,27.5,云计算,"“外企环境,简单自主,企业软件,福利优渥”",,,
菜花传媒,产品经理,10k-20k,15.0,游戏,"“五险一金,节日福利,创业公司,多次调薪”",,,
比菜价,产品经理,10k-20k,15.0,大数据,“餐补，P线M线双通道发展，带薪年假”,,,
联众金融,产品经理,13k-20k,16.5,产品策划,“五险一金、带薪年假、年底多薪”,,,
薄荷,产品经理,15k-30k,22.5,工具软件,“健康生活理念”,,,
上海砸立,增长产品经理,12k-24k,18.0,电商,"“五险一金,年薪双薪”",,,
圆通,产品经理（货代）,35k-65k,50.0,物流,“上市公司，高速发展，平台广阔，晋升平台”,,,
圆通,产品经理(J10323),12k-24k,18.0,产品设计,"“大平台,上市公司,大牛团队”",,,
哈啰出行,产品经理,18k-36k,27.0,需求分析,“双轨晋升，地铁附近，弹性工作”,,,
工程师爸爸,产品经理,20k-40k,30.0,社交,"“千万级用户,音频绘彩图”",,,
TapTap,产品经理,20k-30k,25.0,游戏,"“共同成长,老板带”",,,
树融科技,产品经理--大数据产品,15k-25k,20.0,产品策划,"“扁平化管理,快乐工作,学习氛围”",,,
上海知墨,产品经理,10k-20k,15.0,教育,"“弹性工作,师从大牛,福利完善,交通便利”",,,
卯聚信息科技,产品经理,15k-30k,22.5,金融,“心有多大，舞台就有多大”,,,
天会皓闻,产品经理,15k-25k,20.0,移动互联网,"“五险一金,补充医疗,年底多薪”",,,
弘连网络,产品经理,9k-18k,13.5,信息安全,“五险一金 年底多薪 弹性工作制”,,,
腾讯大申网,产品经理,8k-15k,11.5,大数据,"“智慧项目,客户需求,解决方案”",,,
源慧信息,产品经理,10k-15k,12.5,产品策划,“福利待遇好”,,,
互易网（厂家到厂家）,产品经理,15k-20k,17.5,电商,"“带薪病假,平级化管理,五险一金,Top团队”",,,
快牛金科,产品经理,15k-25k,20.0,金融,“五险一金，绩效奖金，弹性工作制，定期体检”,,,
上海广拓信息技术有限公司,产品经理,12k-18k,15.0,产品设计,"“厂家,行业第一,企业氛围好,交通便利”",,,
途虎养车网,产品经理,15k-20k,17.5,产品设计,"“扁平化管理,晋升空间大,公司氛围好”",,,
波罗蜜 日韩购,产品经理,10k-15k,12.5,电商,“国际团队、高手众多、晋升潜力大”,,,
海万科技,产品经理,8k-15k,11.5,产品设计,"“节日礼金,年底奖金,体检旅游,带薪年假”",,,
上海彩付,产品经理,15k-25k,20.0,移动互联网,"“交通便捷,扁平管理”",,,
平安金服,1211F9-产品经理,16k-20k,18.0,移动互联网,"“定期体检,免费班车,五险一金,带薪年假”",,,
美莱集团,产品经理,18k-35k,26.5,电商,“发展前景好 公司环境好 领导NICE”,,,
达观数据,产品经理,15k-25k,20.0,大数据,"“AI+金融,给力团队,准独角兽,发展空间大”",,,
梵慈沫,产品经理,20k-40k,30.0,电商,"“精益创业,硅谷文化,丰厚待遇,公司福利”",,,
稻壳互联,产品经理,10k-20k,15.0,企业服务,"“弹性工作,快速发展,扁平管理,互联网咨询”",,,
透云科技,产品经理,15k-30k,22.5,年底双薪,“大数据、行业领导者地位，知名企业合作对象”,,,
Spacecycle,产品经理,15k-20k,17.5,体育,“良好的办公环境”,,,
华云数据,303-高级产品经理,20k-35k,27.5,云计算,“各项补贴 年假病假 团建旅游”,,,
UCloud,校招-产品经理,10k-20k,15.0,产品设计,"“六险一金,领导好,独角兽公司,弹性工作”",,,
麦图科技,产品经理,12k-24k,18.0,大数据,"“发展潜力,弹性工作,扁平管理”",,,
易路,产品经理,12k-17k,14.5,产品设计,"“五险一金,带薪年假,薪资有竞争,人性化管理”",,,
叶檀财经,产品经理/总监,15k-30k,22.5,产品策划,"“老板好,福利好”",,,
青桐资本,产品经理,10k-18k,14.0,产品设计,"“互联网投行,精英团队,五险二金,年度旅游”",,,
上海阜登,高级产品经理,20k-36k,28.0,金融,"“数据分析,金融,产品设计”",,,
源耀生物,产品经理,15k-25k,20.0,电商,“五险一金、旅游、年终奖金、体检、包吃住”,,,
上海劳勤,产品经理,20k-25k,22.5,产品设计,"“免费体检,免费旅游”",,,
天泽智云,产品经理-工业物联网,18k-28k,23.0,大数据,“行业领先 六险一金 发展前景”,,,
九曳供应链,高级产品经理,20k-25k,22.5,产品设计,“发展有前景”,,,
叶檀财经,产品主管/经理,8k-15k,11.5,产品设计,“福利好，包吃午餐及晚餐，周末双休”,,,
特赞|Tezign,产品经理,20k-40k,30.0,技能培训,“上班不打卡、扁平化管理、全员持股计划”,,,
易路,产品经理,15k-25k,20.0,技能培训,“处于移动SaaS风口，千万级风投，上升空间大”,,,
新潮传媒,产品经理,15k-28k,21.5,产品设计,"“广告投放,APP,小程序”",,,
小灶能力派,高级产品经理,25k-40k,32.5,教育,"“薪酬待遇好,发展空间大,股权激励,团队友好”",,,
红星美凯龙互联网集团,高级产品经理,12k-24k,18.0,移动互联网,"“平台大,福利好,上市公司,产品可落地”",,,
问卷网@爱调研,高级产品经理,15k-25k,20.0,工具软件,“五险一金，弹性工作，水果下午茶，节日福利”,,,
上海印鹰happyeasygo,用户增长-产品经理,15k-30k,22.5,旅游,“五险一金 期权 生日福利 团建 双休”,,,
太美医疗科技,产品经理,10k-20k,15.0,云计算,"“15薪,带薪年假,晋升空间”",,,
55海淘,产品经理,10k-20k,15.0,股票期权,“发展空间大，待遇从优”,,,
运满满,产品经理,25k-35k,30.0,移动互联网,“阿里系”,,,
微医贝联,产品经理/总监,16k-26k,21.0,产品设计,“成长空间”,,,
星环科技,产品经理 (MJ000224),20k-35k,27.5,产品设计,“技术平台好 成长机制完善”,,,
复星金服,产品经理,12k-22k,17.0,征信,"“国际平台,大牛云集,补充公积金,员工食堂”",,,
比菜价,产品经理-前端,10k-20k,15.0,移动互联网,“餐补，P线M线双通道发展，带薪年假”,,,
云势软件,上海-产品经理,18k-30k,24.0,产品设计,"“七险一金,扁平管理,年度体检”",,,
TutorABC英语,产品经理,15k-30k,22.5,产品设计,“五险一金，早餐水果”,,,
上海睿渠,高级产品经理,15k-20k,17.5,产品设计,"“福利好,弹性工作,带薪休假,氛围好”",,,
信用算力,高级产品经理,25k-50k,37.5,用户研究,"“发展空间大,弹性工作,升职加薪,氛围欢快”",,,
不占座,产品经理（增长方向）,10k-20k,15.0,工具软件,"“五险一金,偏平管理,股票期权”",,,
小灶能力派,高级产品经理,20k-30k,25.0,产品设计,"“薪酬待遇好,团队氛围佳,发展空间大”",,,
海万科技,产品经理,14k-20k,17.0,产品设计,"“旅游,体检,过节费,年终奖”",,,
同策咨询,产品经理,20k-30k,25.0,房产服务,"“集团岗位,团队规模大”",,,
华云数据,00813-265-产品发布经理,15k-25k,20.0,云计算,"“各项补贴,弹性上下班,团建旅游,病假年假”",,,
洋钱罐,产品经理,15k-25k,20.0,借贷,“六险一金 ，14薪，弹性工作制，双休”,,,
哈啰出行,单车产品经理,18k-35k,26.5,移动互联网,"“14薪,E轮,期权奖励”",,,
瑛麒动漫,高级产品经理,18k-30k,24.0,产品设计,"“氛围好,成就感导向,二次元”",,,
味噌互动,产品经理（增长）,20k-30k,25.0,游戏,"“休闲游戏,超酷福利,地铁周边,六险一金”",,,
海万科技,产品经理,9k-15k,12.0,产品设计,"“五险一金,生日礼金,旅游、体检,过节福利”",,,
河姆渡电子商务有限公司,高级产品经理(J10272),25k-35k,30.0,电商,"“福利丰厚,岗位晋升大”",,,
菜花传媒,高级产品经理,15k-25k,20.0,电商,"“多次调薪,节日福利,创业公司,五险一金”",,,
NIO蔚来,产品经理,15k-30k,22.5,电商,"“办公环境佳,大牛云集,团队氛围佳”",,,
爱客CRM,产品经理,15k-30k,22.5,产品设计,"“弹性工作,餐饮补贴,员工旅游,定期团建”",,,
TutorABC英语,产品经理,15k-25k,20.0,产品设计,"“五险一金,早餐水果”",,,
纳米盒,产品经理,10k-20k,15.0,教育,"“平台大,发展快,行业新,领导好”",,,
我奇,产品经理,12k-20k,16.0,数据分析,"“卓越产品观,充足现金流,学习型团队,快乐归属感”",,,
上海砸立,高级产品经理,10k-20k,15.0,电商,"“扁平化管理,高颜值产品,有技术大牛,奖励多且快”",,,
绿智汇,软件产品经理,15k-25k,20.0,电商,"“高绩效,高项目奖金,企业年金,补充公积金”",,,
妈妈帮,高级产品经理,15k-30k,22.5,用户研究,"“牛人领导,关系简单,团队融洽,自由创新”",,,
海万科技,产品经理,8k-15k,11.5,产品设计,"“五险一金,过节福利,生日礼金,旅游、体检”",,,
爱客CRM,产品经理,10k-20k,15.0,企业服务,"“开放文化,发挥空间大,优秀领导,期权”",,,
优复教育,产品经理,10k-20k,15.0,教育,“培训体系优，晋升机会大，福利好，授予股权”,,,
淘集集,产品经理（小程序）,30k-50k,40.0,电商,“弹性工作制、加班餐、五险一金、年度旅游”,,,
Datatist,高级产品经理,20k-40k,30.0,大数据,"“硅谷团队,发15m,晋升平台,氛围好”",,,
径赢网络科技（上海）有限公司,产品经理,10k-20k,15.0,大数据,“国际化办公环境、弹性工作制、办公室零食”,,,
哈啰出行,助力车产品经理,18k-36k,27.0,移动产品/APP,"“14薪,E轮,期权奖励”",,,
信用生活,产品经理,15k-28k,21.5,金融,"“上下班不打,话费补贴,双休,年终奖”",,,
刘家网,产品经理,16k-30k,23.0,电商,“双休，五险一金，创业”,,,
Remix,产品经理,9k-14k,11.5,项目管理,“弹性工作时间 年度旅游”,移动互联网,未融资,15
麦子科技,高级产品经理,20k-30k,25.0,医疗健康,"“扁平管理,年底双薪”",,,
趣头条,增长产品经理,25k-50k,37.5,策略,“福利待遇、发展前景”,,,
快仓智能仓储,高级产品经理,20k-25k,22.5,物流,"“发展前景好,福利待遇好,项目好,技术氛围好”",,,
微盟,产品经理,15k-25k,20.0,新零售,"“年底双薪,扁平管理,公司规模大”",,,
爱库存,产品经理,15k-25k,20.0,产品设计,“年底奖金、免费中晚餐、办公环境优”,,,
海万科技,产品经理,8k-15k,11.5,金融,“晋升和转内部旅游体检五险一金过节费年终奖”,,,
优复教育,产品经理,10k-20k,15.0,教育,“培训体系优，晋升机会大，福利好，授予股权”,,,
河姆渡电子商务有限公司,高级产品经理,18k-25k,21.5,电商,"“年终奖金,项目奖金,五险一金,弹性工作”",,,
太美医疗科技,高级产品经理,15k-25k,20.0,大数据,"“弹性时间,15薪,无限量零食,领导好”",,,
上海稻池网络科技有限公司,产品经理,15k-25k,20.0,用户研究,"“发展迅速,五险一金,上升空间”",,,
VIP陪练,产品经理,15k-20k,17.5,产品设计,"“薪资待遇好,团队氛围佳,十三薪,弹性工作”",,,
魔视智能,产品工程师,15k-20k,17.5,汽车,"“自动驾驶,人工智能,ADAS,汽车电子”",,,
薄荷,高级产品经理,15k-25k,20.0,产品设计,"“发展空间大,办公环境好,技术大牛多”",,,
捞月狗,产品经理,15k-30k,22.5,游戏,"“发展空间大,团队氛围好,扁平化管理,电竞游戏”",,,
高顿教育集团,资深产品经理,20k-40k,30.0,产品设计,“平台大、福利好”,,,
溢米辅导,高级产品经理,18k-30k,24.0,教育,“晋升机会 大牛教带 奖金福利”,,,
东方头条,产品经理,15k-25k,20.0,工具软件,"“扁平化管理,晋升空间大,技术大牛多,弹性化”",,,
毅诺网络科技,高级产品经理,20k-35k,27.5,移动互联网,"“定期团建,零食下午茶,五险一金,节日福利”",,,
客佳,产品经理,10k-20k,15.0,需求分析,“老板NICE 福利好 氛围好公司正规”,,,
万科,产品经理,20k-40k,30.0,房产服务,"“世界五百强,薪资待遇好,地产龙头企,挑战大”",,,
海万科技,产品经理,8k-15k,11.5,银行,"“五险一金,过节福利,旅游、体检,生日礼金”",,,
优复教育,产品经理,15k-30k,22.5,教育,“培训体系优，晋升机会大，福利好，授予股权”,,,
VIP陪练,产品经理,12k-18k,15.0,金融,“产品经理”,,,
陆金所,25115Z-互联网金融产品经理,13k-26k,19.5,用户研究,"“五险一金,绩效奖金,带薪年假,定期体检”",,,
天会皓闻,高级产品经理,30k-50k,40.0,产品设计,"“数据产品,技术驱动,态度大数据”",,,
盛付通,连尚钱包-高级产品经理,20k-40k,30.0,支付,"“大数据平台,千万级用户,弹性工作,福利待遇好”",,,
爱享到,高级产品经理,30k-50k,40.0,电商,“五险一金”,,,
杭州绝地科技股份有限公司,欧美产品经理,15k-30k,22.5,游戏,"“14薪,有爱团队,试用期全薪”",,,
商汤科技,软件产品经理,25k-30k,27.5,产品设计,“人工智能”,,,
票牛网,用户端 产品经理,15k-28k,21.5,数据分析,"“完美的福利,竞争力薪酬,工作氛围好”",,,
太美医疗科技,高级产品经理 上海,15k-25k,20.0,医疗健康,“五险一金 弹性时间 氛围轻松”,,,
狮博,产品经理,10k-20k,15.0,产品设计,"“空间大,餐补车贴,旅游基金,弹性工作”",,,
爱客CRM,高级产品经理,15k-30k,22.5,企业服务,"“开放文化,成长空间大,优秀领导,AI”",,,
微盟,产品经理（萌店）,10k-20k,15.0,电商,“弹性上班 10天年假 员工俱乐部 奖金补贴”,,,
