Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
致维网络,产品经理,8k-10k,9.0,带薪年假,“五险一金”,"移动互联网,电子商务",B轮,50-150
新潮传媒,产品经理(J10332),15k-30k,22.5,岗位晋升,“晋升空间大，平台好”,"移动互联网,广告营销",A轮,2000
骑象少年,产品经理,10k-20k,15.0,证券/期货,"“额外年假,午餐补助,弹性工作,挑战性”",移动互联网,天使轮,少于15
圆通,产品经理,12k-24k,18.0,金融,“上市公司，平台大，大牛团队，健身房”,"企业服务,数据服务",上市公司,2000
比菜价,产品经理,8k-15k,11.5,SaaS,“餐补，P线M线双通道发展，带薪年假”,移动互联网,A轮,50-150
叶檀财经,产品经理,10k-15k,12.5,移动互联网,"“平台好,福利高,氛围佳,包吃午餐及晚餐”",金融,A轮,50-150
银科控股,产品经理,15k-25k,20.0,产品设计,“上市公司，福利好”,"移动互联网,金融",上市公司,2000
天易科技,产品经理,10k-15k,12.5,用户研究,"“产品经理,产品分析,LBS,互联网金融”","移动互联网,金融",C轮,150-500
源蚁科技 RootAnt,产品经理,10k-20k,15.0,需求分析,"“金融科技,氛围轻松,弹性工作,老板超好”","金融,区块链",天使轮,15-50
顺网科技,产品经理（上海）,15k-20k,17.5,数据分析,"“上市公司,五险一金,发展平台好,福利完善”","游戏,文化娱乐",上市公司,500-2000
Datatist,产品经理,10k-20k,15.0,LBS,"“大数据公司,硅谷团队,股票期权,带薪假期”","数据服务,广告营销",A轮,50-150
水象科技,产品经理,20k-25k,22.5,移动互联网,“五险一金 带薪年假 节日福利 下午茶”,"电子商务,金融",未融资,500-2000
联蔚科技,产品经理,20k-30k,25.0,互联网金融,“福利待遇较好，公司发展前景较好”,"移动互联网,电子商务",未融资,500-2000
票牛网,产品经理,15k-28k,21.5,产品设计,"“完美的福利,竞争力薪酬,工作氛围好,上升空间大”","电子商务,移动互联网",B轮,50-150
蓦然认知科技,产品经理,15k-20k,17.5,产品策划,"“带薪休假,五险一金,技术领先,氛围良好”",移动互联网,A轮,50-150
云势软件,产品经理,20k-35k,27.5,用户研究,"“外企环境,简单自主,企业软件,福利优渥”",企业服务,A轮,150-500
菜花传媒,产品经理,10k-20k,15.0,需求分析,"“五险一金,节日福利,创业公司,多次调薪”","移动互联网,电子商务",A轮,50-150
比菜价,产品经理,10k-20k,15.0,需求分析,“餐补，P线M线双通道发展，带薪年假”,移动互联网,A轮,50-150
