Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
哈啰出行,交互设计负责人,25k-50k,37.5,,"“14薪,E轮,期权激励”","移动互联网,硬件",D轮及以上,
字节跳动,交互设计师,20k-40k,30.0,,“六险一金，弹性工作，免费三餐，租房补贴”,"移动互联网,数据服务",C轮,
京东集团,交互设计师,15k-30k,22.5,,"“平台大,福利好”","电子商务,数据服务",上市公司,
惠龙易通,交互设计师,5k-10k,7.5,,"“五险一金,免费住宿,免费班车”","移动互联网,电子商务",A轮,
上海墨鹍,UE设计师/交互设计师,20k-35k,27.5,,"“团队氛围好,弹性考勤,IP资源好,项目奖金高”",游戏,不需要融资,
Ruff,交互设计师,10k-20k,15.0,,“大牛环绕 成长迅速 福利待遇好”,"数据服务,硬件",A轮,
百联全渠道电商,交互设计师,15k-26k,20.5,,"“绩效奖金,交通补贴,餐费补贴,公司规模大”","电子商务,O2O",不需要融资,
faceui,交互设计师,6k-12k,9.0,,“专业交互团队 互联网公司 大牛”,移动互联网,天使轮,
字节跳动,交互设计师,20k-40k,30.0,,“六险一金，弹性工作，免费三餐，租房补贴，扁平管理”,"移动互联网,数据服务",C轮,
英语流利说,资深交互设计师,15k-30k,22.5,,“办公环境棒”,"移动互联网,教育",上市公司,
拼多多,资深交互设计师,20k-40k,30.0,,"“年底多薪,包食宿,五险一金”","电子商务,移动互联网",上市公司,
上海小牛互娱智能科技有限公司,交互设计师,15k-30k,22.5,,“年底双薪 住房补贴”,移动互联网,未融资,
爱奇艺,交互设计师,15k-30k,22.5,,“弹性工作时间 高绩效奖金”,"广告营销,文化娱乐",上市公司,
上海锥智网络,交互设计师,18k-25k,21.5,,"“交通方便,工作氛围好,包晚餐,老板帅”","移动互联网,电子商务",天使轮,
鱼泡泡,交互设计师,10k-20k,15.0,,“独角兽、快车道、高薪”,生活服务,B轮,
海风教育,高级交互设计师,20k-35k,27.5,,"“团队氛围好,局长”",教育,C轮,
同程艺龙,交互设计师,15k-20k,17.5,,"“上升空间,平台大,年底双薪”","旅游,电子商务",上市公司,
ARK Group,资深交互设计师（ARKIE）,18k-35k,26.5,,“产品给力、技术前沿、大牛带飞”,"移动互联网,企业服务",A轮,
蚂蚁金服集团,智能可视化 - 交互设计师,18k-36k,27.0,,“有趣的前沿研发型设计工作”,"金融,移动互联网",B轮,
拍拍贷,资深交互设计专家,25k-35k,30.0,,“上市平台”,金融,上市公司,
畅移云工作,交互设计师,15k-25k,20.0,,“奖金 年终奖 年假 补贴”,企业服务,A轮,
上海锥智网络,交互设计师,3k-4k,3.5,,"“双休,交通方便,工作环境好,BOSS帅”","移动互联网,电子商务",天使轮,
全速网络,交互设计师,8k-15k,11.5,,"“补贴,新能源项目”","移动互联网,电子商务",未融资,
虎扑,高级交互设计师,15k-30k,22.5,,“发展空间广阔”,"移动互联网,文化娱乐",D轮及以上,
猫眼电影,交互设计师,15k-30k,22.5,,"“行业巨头,丰厚薪资,福利多多,氛围好”","移动互联网,文化娱乐",未融资,
讯真,高级交互设计师,15k-25k,20.0,,“福利健全”,电子商务,未融资,
心理壹点灵,交互设计师,13k-26k,19.5,,"“蓝海行业,福利多”","移动互联网,医疗健康",A轮,
zilliz,交互设计师,15k-30k,22.5,,"“硅谷文化,技术创新,顶级团队,丰厚薪酬”","企业服务,数据服务",A轮,
携程,交互设计师,13k-18k,15.5,,“平台大”,"移动互联网,旅游",上市公司,
英语流利说,交互设计师,15k-25k,20.0,,“上市公司 人工智能 硅谷文化 免费三餐”,"移动互联网,教育",上市公司,
NIO蔚来,交互设计（互联网）,12k-18k,15.0,,“免费班车，股票期权，年底双薪，补充公积金”,"移动互联网,硬件",D轮及以上,
云鹊医疗,交互设计师,11k-20k,15.5,,"“五险一金,懂行老板,超一流办公,补充商业险”","医疗健康,移动互联网",不需要融资,
众安保险,交互设计师,15k-28k,21.5,,"“福利待遇好,上市公司,晋升机会多,扁平化管理”",金融,上市公司,
享物说,高级交互设计师,15k-30k,22.5,,“发展速度快，成长空间大，氛围好，福利好”,移动互联网 生活服务,B轮,
网易游戏,交互设计实习生-上海,3k-4k,3.5,,"“大平台,导师制”",游戏,上市公司,
华住酒店集团,高级交互设计师,12k-24k,18.0,,“BAT 上市集团 团队气氛好”,"旅游,生活服务",上市公司,
平安科技,交互设计师（上海）,10k-20k,15.0,,“公司发展前景好，待遇好”,金融,不需要融资,
百度,交互设计师,15k-30k,22.5,,“大平台”,"移动互联网,数据服务",不需要融资,
美味不用等,资深交互设计师,18k-25k,21.5,,"“美女如云,弹性工作制,福利好,健身房”","移动互联网,O2O",D轮及以上,
红牛,交互设计师,20k-25k,22.5,,“加班少”,"移动互联网,人工智能",不需要融资,
彩贝壳,交互设计师,12k-20k,16.0,,“跟产品大牛学习，主导千万级用户的产品设计”,移动互联网,A轮,
